5.2786,5.3354,5.3377,5.3377
50,56.063,56.316,56.327
94.721,122.39,123.61,123.66
0,131.97,133.38,133.44
0,710.56,755.32,757.15
0,879.84,950.35,953.26
0,1134.6,1257,1262.1
0,1250,1401.6,1407.9
0,1365.4,1550,1557.8
0,1620.2,1893.2,1904.8
0,1789.4,2134.3,2149
0,2368,3059.8,3090.2
0,2377.6,3076.7,3107.5
0,2443.9,3195.9,3229.2
0,2494.7,3289.2,3324.5
0,0,3299.2,3334.6
0,0,17294,18352
0,0,17483,18565
0,0,17729,18843
0,0,17764,18883
0,0,19899,21323
0,0,20538,22061
0,0,21530,23214
0,0,21996,23759
0,0,22476,24322
0,0,23602,25653
0,0,24421,26629
0,0,28366,31425
0,0,28473,31558
0,0,29375,32679
0,0,30672,34308
0,0,31250,35039
0,0,31828,35775
0,0,33125,37441
0,0,34027,38611
0,0,34134,38751
0,0,38079,43999
0,0,38898,45115
0,0,40024,46664
0,0,40504,47330
0,0,40970,47980
0,0,41962,49375
0,0,42601,50281
0,0,44736,53357
0,0,44771,53409
0,0,45017,53767
0,0,45206,54044
0,0,59201,76495
0,0,59211,76512
0,0,59304,76677
0,0,59423,76888
0,0,59440,76918
0,0,60366,78571
0,0,60607,79006
0,0,60950,79627
0,0,61098,79897
0,0,61243,80161
0,0,61550,80722
0,0,61745,81080
0,0,62367,82230
0,0,62376,82249
0,0,62444,82374
0,0,62495,82469
0,0,0,82479
0,0,0,4.3188e+05
0,0,0,4.3207e+05
0,0,0,4.3232e+05
0,0,0,4.3236e+05
0,0,0,4.3468e+05
0,0,0,4.354e+05
0,0,0,4.3654e+05
0,0,0,4.3708e+05
0,0,0,4.3763e+05
0,0,0,4.389e+05
0,0,0,4.3979e+05
0,0,0,4.4321e+05
0,0,0,4.4328e+05
0,0,0,4.4372e+05
0,0,0,4.4406e+05
0,0,0,4.441e+05
0,0,0,4.9573e+05
0,0,0,4.9643e+05
0,0,0,4.9735e+05
0,0,0,4.9748e+05
0,0,0,5.055e+05
0,0,0,5.0792e+05
0,0,0,5.1168e+05
0,0,0,5.1346e+05
0,0,0,5.1529e+05
0,0,0,5.1961e+05
0,0,0,5.2277e+05
0,0,0,5.3825e+05
0,0,0,5.3868e+05
0,0,0,5.4229e+05
0,0,0,5.4754e+05
0,0,0,5.499e+05
0,0,0,5.5228e+05
0,0,0,5.5766e+05
0,0,0,5.6145e+05
0,0,0,5.619e+05
0,0,0,5.7902e+05
0,0,0,5.8269e+05
0,0,0,5.8783e+05
0,0,0,5.9005e+05
0,0,0,5.9222e+05
0,0,0,5.969e+05
0,0,0,5.9997e+05
0,0,0,6.1052e+05
0,0,0,6.107e+05
0,0,0,6.1195e+05
0,0,0,6.1291e+05
0,0,0,7.0914e+05
0,0,0,7.0925e+05
0,0,0,7.1029e+05
0,0,0,7.1164e+05
0,0,0,7.1183e+05
0,0,0,7.2334e+05
0,0,0,7.2673e+05
0,0,0,7.3194e+05
0,0,0,7.3437e+05
0,0,0,7.3686e+05
0,0,0,7.4267e+05
0,0,0,7.4686e+05
0,0,0,7.6681e+05
0,0,0,7.6735e+05
0,0,0,7.7187e+05
0,0,0,7.7836e+05
0,0,0,7.8125e+05
0,0,0,7.8414e+05
0,0,0,7.9063e+05
0,0,0,7.9515e+05
0,0,0,7.9569e+05
0,0,0,8.1564e+05
0,0,0,8.1983e+05
0,0,0,8.2564e+05
0,0,0,8.2813e+05
0,0,0,8.3056e+05
0,0,0,8.3577e+05
0,0,0,8.3916e+05
0,0,0,8.5067e+05
0,0,0,8.5086e+05
0,0,0,8.5221e+05
0,0,0,8.5325e+05
0,0,0,8.5336e+05
0,0,0,9.4959e+05
0,0,0,9.5055e+05
0,0,0,9.518e+05
0,0,0,9.5198e+05
0,0,0,9.6253e+05
0,0,0,9.656e+05
0,0,0,9.7028e+05
0,0,0,9.7245e+05
0,0,0,9.7467e+05
0,0,0,9.7981e+05
0,0,0,9.8348e+05
0,0,0,1.0006e+06
0,0,0,1.0011e+06
0,0,0,1.0048e+06
0,0,0,1.0102e+06
0,0,0,1.0126e+06
0,0,0,1.015e+06
0,0,0,1.0202e+06
0,0,0,1.0238e+06
0,0,0,1.0242e+06
0,0,0,1.0397e+06
0,0,0,1.0429e+06
0,0,0,1.0472e+06
0,0,0,1.049e+06
0,0,0,1.0508e+06
0,0,0,1.0546e+06
0,0,0,1.057e+06
0,0,0,1.065e+06
0,0,0,1.0651e+06
0,0,0,1.0661e+06
0,0,0,1.0668e+06
0,0,0,1.1184e+06
0,0,0,1.1184e+06
0,0,0,1.1188e+06
0,0,0,1.1192e+06
0,0,0,1.1193e+06
0,0,0,1.1227e+06
0,0,0,1.1236e+06
0,0,0,1.1249e+06
0,0,0,1.1254e+06
0,0,0,1.126e+06
0,0,0,1.1271e+06
0,0,0,1.1278e+06
0,0,0,1.1301e+06
0,0,0,1.1302e+06
0,0,0,1.1304e+06
0,0,0,1.1306e+06
0,0,0,1.48e+06
0,0,0,1.48e+06
0,0,0,1.4801e+06
0,0,0,1.4803e+06
0,0,0,1.4803e+06
0,0,0,1.4814e+06
0,0,0,1.4818e+06
0,0,0,1.4823e+06
0,0,0,1.4826e+06
0,0,0,1.4829e+06
0,0,0,1.4835e+06
0,0,0,1.4839e+06
0,0,0,1.4856e+06
0,0,0,1.4856e+06
0,0,0,1.4858e+06
0,0,0,1.486e+06
0,0,0,1.486e+06
0,0,0,1.5085e+06
0,0,0,1.5087e+06
0,0,0,1.5091e+06
0,0,0,1.5091e+06
0,0,0,1.5122e+06
0,0,0,1.5131e+06
0,0,0,1.5145e+06
0,0,0,1.5152e+06
0,0,0,1.5158e+06
0,0,0,1.5174e+06
0,0,0,1.5185e+06
0,0,0,1.5237e+06
0,0,0,1.5239e+06
0,0,0,1.5251e+06
0,0,0,1.5267e+06
0,0,0,1.5275e+06
0,0,0,1.5282e+06
0,0,0,1.5298e+06
0,0,0,1.5309e+06
0,0,0,1.5311e+06
0,0,0,1.5359e+06
0,0,0,1.5368e+06
0,0,0,1.5382e+06
0,0,0,1.5387e+06
0,0,0,1.5393e+06
0,0,0,1.5404e+06
0,0,0,1.5412e+06
0,0,0,1.5436e+06
0,0,0,1.5437e+06
0,0,0,1.5439e+06
0,0,0,1.5441e+06
0,0,0,1.5592e+06
0,0,0,1.5592e+06
0,0,0,1.5593e+06
0,0,0,1.5594e+06
0,0,0,1.5594e+06
0,0,0,1.5604e+06
0,0,0,1.5606e+06
0,0,0,1.5609e+06
0,0,0,1.5611e+06
0,0,0,1.5612e+06
0,0,0,1.5615e+06
0,0,0,1.5617e+06
0,0,0,1.5624e+06
0,0,0,1.5624e+06
0,0,0,1.5624e+06
0,0,0,1.5625e+06
