9.1511,9.5934,9.6216,9.6234
32.013,38.985,39.458,39.488
54.875,87,89.416,89.568
0,146.48,153.56,154.01
0,226.77,244.57,245.72
0,316.37,353.07,355.47
0,413.72,480.98,485.45
0,512.41,624.01,631.58
0,611.1,784.81,796.85
0,708.45,967.79,986.2
0,798.05,1168.5,1195.5
0,878.34,1392.6,1431.2
0,937.82,1609.7,1661.8
0,985.83,1859.3,1929.3
0,1015.2,2122.6,2214.7
0,0,2344.6,2457.9
0,0,2696.1,2847.9
0,0,3001.7,3191.9
0,0,3321.9,3557.7
0,0,3629.8,3914.7
0,0,3982.6,4330.4
0,0,4336.8,4755
0,0,4700.7,5199.4
0,0,5063.9,5651.4
0,0,5434.5,6121.8
0,0,5821.3,6623.4
0,0,6213.9,7144
0,0,6622.2,7698.7
0,0,6994.1,8216.2
0,0,7398.3,8793.1
0,0,7804.7,9389.1
0,0,8201.8,9988.2
0,0,8599,10605
0,0,9005.4,11256
0,0,9409.6,11926
0,0,9781.5,12562
0,0,10190,13286
0,0,10582,14009
0,0,10969,14751
0,0,11340,15491
0,0,11703,16248
0,0,12067,17042
0,0,12421,17852
0,0,12774,18703
0,0,13082,19485
0,0,13402,20345
0,0,13708,21215
0,0,14059,22290
0,0,14281,23016
0,0,14544,23936
0,0,14794,24877
0,0,15011,25766
0,0,15235,26767
0,0,15436,27758
0,0,15619,28764
0,0,15780,29760
0,0,15923,30769
0,0,16051,31817
0,0,16159,32877
0,0,16250,33975
0,0,16314,34967
0,0,16364,36025
0,0,16394,37005
0,0,0,37528
0,0,0,39921
0,0,0,40943
0,0,0,42072
0,0,0,43156
0,0,0,44383
0,0,0,45598
0,0,0,46830
0,0,0,48046
0,0,0,49275
0,0,0,50550
0,0,0,51837
0,0,0,53171
0,0,0,54386
0,0,0,55706
0,0,0,57029
0,0,0,58100
0,0,0,59726
0,0,0,61083
0,0,0,62460
0,0,0,63747
0,0,0,65186
0,0,0,66597
0,0,0,68020
0,0,0,69416
0,0,0,70822
0,0,0,72273
0,0,0,73733
0,0,0,75241
0,0,0,76610
0,0,0,78096
0,0,0,79590
0,0,0,81055
0,0,0,82527
0,0,0,84044
0,0,0,85568
0,0,0,86986
0,0,0,88565
0,0,0,90109
0,0,0,91660
0,0,0,93178
0,0,0,94701
0,0,0,96269
0,0,0,97842
0,0,0,99462
0,0,0,1.0093e+05
0,0,0,1.0251e+05
0,0,0,1.0409e+05
0,0,0,1.06e+05
0,0,0,1.0727e+05
0,0,0,1.0886e+05
0,0,0,1.1046e+05
0,0,0,1.1195e+05
0,0,0,1.1361e+05
0,0,0,1.1522e+05
0,0,0,1.1684e+05
0,0,0,1.1842e+05
0,0,0,1.2e+05
0,0,0,1.2163e+05
0,0,0,1.2325e+05
0,0,0,1.2492e+05
0,0,0,1.2643e+05
0,0,0,1.2806e+05
0,0,0,1.2969e+05
0,0,0,1.3128e+05
0,0,0,1.3287e+05
0,0,0,1.345e+05
0,0,0,1.3613e+05
0,0,0,1.3764e+05
0,0,0,1.3931e+05
0,0,0,1.4094e+05
0,0,0,1.4256e+05
0,0,0,1.4414e+05
0,0,0,1.4572e+05
0,0,0,1.4734e+05
0,0,0,1.4896e+05
0,0,0,1.5061e+05
0,0,0,1.521e+05
0,0,0,1.5371e+05
0,0,0,1.5529e+05
0,0,0,1.5657e+05
0,0,0,1.5848e+05
0,0,0,1.6006e+05
0,0,0,1.6164e+05
0,0,0,1.631e+05
0,0,0,1.6472e+05
0,0,0,1.6629e+05
0,0,0,1.6786e+05
0,0,0,1.6939e+05
0,0,0,1.709e+05
0,0,0,1.7245e+05
0,0,0,1.74e+05
0,0,0,1.7558e+05
0,0,0,1.77e+05
0,0,0,1.7852e+05
0,0,0,1.8004e+05
0,0,0,1.8151e+05
0,0,0,1.8297e+05
0,0,0,1.8447e+05
0,0,0,1.8595e+05
0,0,0,1.8732e+05
0,0,0,1.8883e+05
0,0,0,1.9029e+05
0,0,0,1.9174e+05
0,0,0,1.9315e+05
0,0,0,1.9454e+05
0,0,0,1.9597e+05
0,0,0,1.9738e+05
0,0,0,1.9882e+05
0,0,0,2.001e+05
0,0,0,2.0148e+05
0,0,0,2.0284e+05
0,0,0,2.0446e+05
0,0,0,2.0553e+05
0,0,0,2.0686e+05
0,0,0,2.0818e+05
0,0,0,2.0939e+05
0,0,0,2.1073e+05
0,0,0,2.1201e+05
0,0,0,2.1329e+05
0,0,0,2.1452e+05
0,0,0,2.1573e+05
0,0,0,2.1697e+05
0,0,0,2.1818e+05
0,0,0,2.1941e+05
0,0,0,2.2049e+05
0,0,0,2.2162e+05
0,0,0,2.2264e+05
0,0,0,2.2504e+05
0,0,0,2.2556e+05
0,0,0,2.2654e+05
0,0,0,2.276e+05
0,0,0,2.2859e+05
0,0,0,2.2969e+05
0,0,0,2.3075e+05
0,0,0,2.3179e+05
0,0,0,2.328e+05
0,0,0,2.338e+05
0,0,0,2.3481e+05
0,0,0,2.358e+05
0,0,0,2.368e+05
0,0,0,2.3769e+05
0,0,0,2.3863e+05
0,0,0,2.3955e+05
0,0,0,2.4027e+05
0,0,0,2.4135e+05
0,0,0,2.4222e+05
0,0,0,2.4308e+05
0,0,0,2.4386e+05
0,0,0,2.4471e+05
0,0,0,2.4552e+05
0,0,0,2.4632e+05
0,0,0,2.4707e+05
0,0,0,2.4781e+05
0,0,0,2.4855e+05
0,0,0,2.4928e+05
0,0,0,2.5e+05
0,0,0,2.5064e+05
0,0,0,2.5131e+05
0,0,0,2.5196e+05
0,0,0,2.5258e+05
0,0,0,2.5317e+05
0,0,0,2.5377e+05
0,0,0,2.5435e+05
0,0,0,2.5487e+05
0,0,0,2.5542e+05
0,0,0,2.5594e+05
0,0,0,2.5644e+05
0,0,0,2.5691e+05
0,0,0,2.5736e+05
0,0,0,2.5781e+05
0,0,0,2.5823e+05
0,0,0,2.5865e+05
0,0,0,2.5901e+05
0,0,0,2.5937e+05
0,0,0,2.5972e+05
0,0,0,2.6011e+05
0,0,0,2.6035e+05
0,0,0,2.6063e+05
0,0,0,2.609e+05
0,0,0,2.6113e+05
0,0,0,2.6137e+05
0,0,0,2.6158e+05
0,0,0,2.6177e+05
0,0,0,2.6193e+05
0,0,0,2.6208e+05
0,0,0,2.6221e+05
0,0,0,2.6232e+05
0,0,0,2.6241e+05
0,0,0,2.6247e+05
0,0,0,2.6252e+05
0,0,0,2.6255e+05
