19.946,20.536,20.561
52.223,56.645,56.836
52.223,56.645,56.836
131.34,168.85,170.56
131.34,168.85,170.56
152.36,208.71,211.34
174.36,259.84,263.94
174.36,259.84,263.94
185.62,292.32,297.53
214.75,501.97,517.67
214.75,501.97,517.67
214.75,501.97,517.67
0,714.97,747.59
0,759.23,796.2
0,759.23,796.2
0,834.09,879.1
0,897.62,950.12
0,897.62,950.12
0,1109.9,1192.2
0,1109.9,1192.2
0,1193.5,1289.7
0,1246.1,1351.6
0,1246.1,1351.6
0,1246.1,1351.6
0,1246.1,1351.6
0,1246.1,1351.6
0,1246.1,1351.6
0,2427.2,2900.2
0,2460.4,2949
0,2460.4,2949
0,2520.3,3038.1
0,2520.3,3038.1
0,2532.5,3056.4
0,2544,3073.6
0,2544,3073.6
0,2549.4,3081.8
0,2562.2,3101.1
0,2562.2,3101.1
0,2562.2,3101.1
0,3134,4029
0,3134,4029
0,3134,4029
0,3134,4029
0,3134,4029
0,3134,4029
0,3161.5,4077.3
0,3209.8,4163.1
0,3209.8,4163.1
0,3354.1,4427.2
0,3354.1,4427.2
0,3401.9,4517.5
0,3460.1,4629.2
0,3460.1,4629.2
0,3495,4697.3
0,3768.3,5262.3
0,3768.3,5262.3
0,3768.3,5262.3
0,3892.2,5539.6
0,3920.7,5605.8
0,3920.7,5605.8
0,3966.6,5714
0,4003,5801.6
0,4003,5801.6
0,4107.2,6061.4
0,4107.2,6061.4
0,4141.1,6149.3
0,4160.5,6200.2
0,4160.5,6200.2
0,4160.5,6200.2
0,4160.5,6200.2
0,4160.5,6200.2
0,4160.5,6200.2
0,4429.2,6975.3
0,4429.2,6975.3
0,4429.2,6975.3
0,4429.2,6975.3
0,4429.2,6975.3
0,4429.2,6975.3
0,4429.2,6975.3
0,4429.2,6975.3
0,4429.2,6975.3
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
0,5124.4,11978
