m=1,m=2,m=3,p=1e-05
9.0001,8.9994,-1370.6
1.35e+06,1.35e+06,1.3508e+06
1.35e+06,1.35e+06,1.3528e+06
4.0501e+06,4.0501e+06,4.0474e+06
4.0501e+06,4.0501e+06,4.0474e+06
5.4001e+06,5.4001e+06,5.4009e+06
8.1001e+06,8.1001e+06,8.0991e+06
8.1001e+06,8.1002e+06,8.1014e+06
8.1001e+06,8.1002e+06,8.1065e+06
8.1001e+06,1.215e+12,1.215e+12
8.1001e+06,1.215e+12,1.215e+12
8.1001e+06,1.215e+12,1.215e+12
,1.215e+12,1.215e+12
,1.215e+12,1.215e+12
,1.215e+12,1.215e+12
,1.215e+12,1.215e+12
,1.215e+12,1.215e+12
,1.215e+12,1.215e+12
,1.215e+12,1.215e+12
,1.215e+12,1.215e+12
,1.215e+12,1.215e+12
,1.215e+12,1.215e+12
,1.215e+12,1.215e+12
,1.215e+12,1.215e+12
,1.215e+12,1.215e+12
,1.215e+12,1.215e+12
,1.215e+12,1.215e+12
,3.6451e+12,3.6451e+12
,3.6451e+12,3.6451e+12
,3.6451e+12,3.6451e+12
,3.6451e+12,3.6451e+12
,3.6451e+12,3.6451e+12
,3.6451e+12,3.6451e+12
,3.6451e+12,3.6451e+12
,3.6451e+12,3.6451e+12
,3.6451e+12,3.6451e+12
,3.6451e+12,3.6451e+12
,3.6451e+12,3.6451e+12
,3.6451e+12,3.6451e+12
,3.6451e+12,3.6451e+12
,3.6451e+12,3.6451e+12
,3.6451e+12,3.6451e+12
,3.6451e+12,3.6451e+12
,3.6451e+12,3.6451e+12
,3.6451e+12,3.6451e+12
,4.8601e+12,4.8601e+12
,4.8601e+12,4.8601e+12
,4.8601e+12,4.8601e+12
,4.8601e+12,4.8601e+12
,4.8601e+12,4.8601e+12
,4.8601e+12,4.8602e+12
,4.8601e+12,4.8602e+12
,4.8601e+12,4.8602e+12
,4.8601e+12,4.8602e+12
,4.8601e+12,4.8602e+12
,4.8601e+12,4.8602e+12
,4.8601e+12,4.8602e+12
,4.8602e+12,4.8602e+12
,4.8602e+12,4.8602e+12
,4.8602e+12,4.8602e+12
,4.8602e+12,4.8602e+12
,4.8602e+12,4.8602e+12
,4.8602e+12,4.8602e+12
,4.8602e+12,4.8602e+12
,4.8602e+12,4.8602e+12
,4.8602e+12,4.8602e+12
,7.2902e+12,7.2902e+12
,7.2902e+12,7.2902e+12
,7.2902e+12,7.2902e+12
,7.2902e+12,7.2902e+12
,7.2902e+12,7.2902e+12
,7.2902e+12,7.2902e+12
,7.2902e+12,7.2902e+12
,7.2902e+12,7.2902e+12
,7.2902e+12,7.2902e+12
,7.2902e+12,7.2902e+12
,7.2902e+12,7.2902e+12
,7.2902e+12,7.2902e+12
,7.2902e+12,7.2902e+12
,7.2902e+12,7.2902e+12
,7.2902e+12,7.2902e+12
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,7.2902e+12,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0935e+18
,,1.0936e+18
,,1.0936e+18
,,1.0936e+18
,,1.0936e+18
,,1.0936e+18
,,1.0936e+18
,,1.0936e+18
,,1.0936e+18
,,1.0936e+18
,,1.0936e+18
,,1.0936e+18
,,1.0936e+18
,,1.0936e+18
,,1.0936e+18
,,1.0936e+18
,,1.0936e+18
