0,0.5,0.3336,0.25,0.20101,0.16555,0.1447,0.125,0.10746,0.097903,0.092105,0.088388,0.08597,0.084447,0.083604
0,0,0.6664,0.5,0.40049,0.33445,0.285,0.25,0.22128,0.2048,0.1766,0.16161,0.15532,0.1521,0.15049
0,0,0,0.75,0.59951,0.5,0.4266,0.375,0.33597,0.2952,0.27618,0.25,0.22382,0.21751,0.215
0,0,0,0,0.79899,0.66555,0.5734,0.5,0.4477,0.4021,0.35746,0.33839,0.29899,0.28249,0.27872
0,0,0,0,0,0.83445,0.715,0.625,0.5523,0.5,0.45982,0.41161,0.3947,0.3479,0.3421
0,0,0,0,0,0,0.8553,0.75,0.66403,0.5979,0.54018,0.5,0.46587,0.41555,0.40532
0,0,0,0,0,0,0,0.875,0.77872,0.7048,0.64254,0.58839,0.53413,0.5,0.46845
0,0,0,0,0,0,0,0,0.89254,0.7952,0.72382,0.66161,0.6053,0.58445,0.53155
0,0,0,0,0,0,0,0,0,0.9021,0.8234,0.75,0.70101,0.6521,0.59468
0,0,0,0,0,0,0,0,0,0,0.9079,0.83839,0.77618,0.71751,0.6579
0,0,0,0,0,0,0,0,0,0,0,0.91161,0.84468,0.78249,0.72128
0,0,0,0,0,0,0,0,0,0,0,0,0.91403,0.8479,0.785
0,0,0,0,0,0,0,0,0,0,0,0,0,0.91555,0.84951
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9164
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
