0,0.5,0.33816,0.25,0.22268,0.18595,0.17689,0.125,0.08496,0.082196,0.080283,0.077516,0.068353,0.068308,0.068266
0,0,0.66184,0.5,0.43568,0.31405,0.25551,0.25,0.22339,0.19866,0.18155,0.17248,0.14707,0.14693,0.1468
0,0,0,0.75,0.56432,0.5,0.43624,0.375,0.32961,0.30134,0.25414,0.25,0.21852,0.21837,0.21823
0,0,0,0,0.77732,0.68595,0.56376,0.5,0.44696,0.4178,0.33423,0.32752,0.28454,0.28163,0.27929
0,0,0,0,0,0.81405,0.74449,0.625,0.55304,0.5,0.45006,0.42248,0.39221,0.35307,0.33403
0,0,0,0,0,0,0.82311,0.75,0.67039,0.5822,0.54994,0.5,0.46824,0.43169,0.40059
0,0,0,0,0,0,0,0.875,0.77661,0.69866,0.66577,0.57752,0.53176,0.5,0.4685
0,0,0,0,0,0,0,0,0.91504,0.80134,0.74586,0.67248,0.60779,0.56831,0.5315
0,0,0,0,0,0,0,0,0,0.9178,0.81845,0.75,0.71546,0.64693,0.59941
0,0,0,0,0,0,0,0,0,0,0.91972,0.82752,0.78148,0.71837,0.66597
0,0,0,0,0,0,0,0,0,0,0,0.92248,0.85293,0.78163,0.72071
0,0,0,0,0,0,0,0,0,0,0,0,0.93165,0.85307,0.78177
0,0,0,0,0,0,0,0,0,0,0,0,0,0.93169,0.8532
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93173
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
