0,0.5,0.34284,0.25,0.22037,0.1827,0.16672,0.125,0.092595,0.087695,0.084602,0.081814,0.073554,0.073321,0.073124
0,0,0.65716,0.5,0.43132,0.3173,0.26223,0.25,0.22279,0.20178,0.17779,0.16819,0.14861,0.14814,0.14774
0,0,0,0.75,0.56868,0.5,0.43412,0.375,0.33299,0.29822,0.2586,0.25,0.21857,0.21803,0.21758
0,0,0,0,0.77963,0.6827,0.56588,0.5,0.44857,0.4123,0.34105,0.33181,0.28676,0.28197,0.27879
0,0,0,0,0,0.8173,0.73777,0.625,0.55143,0.5,0.45423,0.41819,0.39143,0.35186,0.33784
0,0,0,0,0,0,0.83328,0.75,0.66701,0.5877,0.54577,0.5,0.46763,0.42668,0.40252
0,0,0,0,0,0,0,0.875,0.77721,0.70178,0.65895,0.58181,0.53237,0.5,0.46838
0,0,0,0,0,0,0,0,0.9074,0.79822,0.7414,0.66819,0.60857,0.57332,0.53162
0,0,0,0,0,0,0,0,0,0.9123,0.82221,0.75,0.71324,0.64814,0.59748
0,0,0,0,0,0,0,0,0,0,0.9154,0.83181,0.78143,0.71803,0.66216
0,0,0,0,0,0,0,0,0,0,0,0.91819,0.85139,0.78197,0.72121
0,0,0,0,0,0,0,0,0,0,0,0,0.92645,0.85186,0.78242
0,0,0,0,0,0,0,0,0,0,0,0,0,0.92668,0.85226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92688
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
