0,0.5,0.29955,0.25,0.17134,0.15175,0.13536,0.125,0.11508,0.10436,0.098633,0.090971,0.09055,0.089201,0.088369
0,0,0.70045,0.5,0.38116,0.34825,0.29862,0.25,0.22033,0.20354,0.19415,0.15903,0.15781,0.15433,0.15246
0,0,0,0.75,0.61884,0.5,0.42209,0.375,0.33573,0.29646,0.28723,0.25,0.23604,0.21776,0.21274
0,0,0,0,0.82866,0.65175,0.57791,0.5,0.44479,0.39564,0.36941,0.34097,0.32866,0.28224,0.2794
0,0,0,0,0,0.84825,0.70138,0.625,0.55521,0.5,0.45863,0.40903,0.40136,0.34567,0.34321
0,0,0,0,0,0,0.86464,0.75,0.66427,0.60436,0.54137,0.5,0.46639,0.4108,0.40599
0,0,0,0,0,0,0,0.875,0.77967,0.70354,0.63059,0.59097,0.53361,0.5,0.46861
0,0,0,0,0,0,0,0,0.88492,0.79646,0.71277,0.65903,0.59864,0.5892,0.53139
0,0,0,0,0,0,0,0,0,0.89564,0.80585,0.75,0.67134,0.65433,0.59401
0,0,0,0,0,0,0,0,0,0,0.90137,0.84097,0.76396,0.71776,0.65679
0,0,0,0,0,0,0,0,0,0,0,0.90903,0.84219,0.78224,0.7206
0,0,0,0,0,0,0,0,0,0,0,0,0.90945,0.84567,0.78726
0,0,0,0,0,0,0,0,0,0,0,0,0,0.9108,0.84754
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91163
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
