-1,-1,0.31623,-0.11111,-0.46248,1,0.24025,-0.11111,0.13477,-0.46014,-0.18392,0.035136,0.017571,0.054061,0.016657
0,1,-1,1,1,-0.11727,-0.049111,0.11111,-0.24025,1,0.46248,-0.11111,-0.17006,-0.52769,-0.1639
0,0,0.31623,-1,-0.11951,1,1,-1,0.37707,-0.11727,-0.048659,0.035136,0.31162,0.9761,0.30589
0,0,0,0.11111,1,-1,-0.11518,1,-1,1,0.53295,-0.31623,-0.31623,-1,-0.31623
0,0,0,0,-0.46248,0.11727,1,-1,0.11518,-0.46014,-1,1,0.36772,0.9761,0.35857
0,0,0,0,0,-1,-0.049111,1,-1,0.46014,0.11951,-0.31623,-0.96787,-0.52769,-0.6822
0,0,0,0,0,0,0.24025,-0.11111,0.37707,-1,-1,0.31623,1,0.054061,0.98398
0,0,0,0,0,0,0,0.11111,-0.24025,0.11727,0.53295,-1,-0.96787,-0.054061,-1
0,0,0,0,0,0,0,0,0.13477,-1,-0.048659,0.31623,0.36772,0.52769,0.98398
0,0,0,0,0,0,0,0,0,0.46014,0.46248,-0.035136,-0.31623,-0.9761,-0.6822
0,0,0,0,0,0,0,0,0,0,-0.18392,0.11111,0.31162,1,0.35857
0,0,0,0,0,0,0,0,0,0,0,-0.035136,-0.17006,-0.9761,-0.31623
0,0,0,0,0,0,0,0,0,0,0,0,0.017571,0.52769,0.30589
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054061,-0.1639
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016657
