1,-1,-1,-1,0.39169,-0.52362,0.97419,1,0.97419,-0.52362,0.39169,0.83666,-0.81425,-0.61885,0.31367
0,1,0.31125,0.42857,-0.83666,1,-0.9256,-1,-0.9256,0.34527,-0.28583,-1,1,0.8297,-0.44417
0,0,-1,-0.42857,1,-0.52362,0.40364,0.42857,0.83666,-1,0.83666,0.83666,-0.90512,-0.9385,0.56689
0,0,0,1,-0.83666,0.52362,-1,-0.42857,-0.40364,0.34527,-0.56783,-0.35857,0.26041,1,-0.83666
0,0,0,0,0.39169,-1,0.40364,0.42857,1,-0.52362,0.51082,0.42857,-0.19523,-0.9385,0.9418
0,0,0,0,0,0.52362,-0.9256,-0.42857,-0.40364,0.52362,-1,-0.35857,0.26758,0.8297,-0.97506
0,0,0,0,0,0,0.97419,1,0.83666,-0.34527,0.51082,0.35857,-0.31125,-0.61885,0.99123
0,0,0,0,0,0,0,-1,-0.9256,1,-0.56783,-0.42857,0.26758,0.61885,-1
0,0,0,0,0,0,0,0,0.97419,-0.34527,0.83666,0.35857,-0.19523,-0.8297,0.99123
0,0,0,0,0,0,0,0,0,0.52362,-0.28583,-0.83666,0.26041,0.9385,-0.97506
0,0,0,0,0,0,0,0,0,0,0.39169,1,-0.90512,-1,0.9418
0,0,0,0,0,0,0,0,0,0,0,-0.83666,1,0.9385,-0.83666
0,0,0,0,0,0,0,0,0,0,0,0,-0.81425,-0.8297,0.56689
0,0,0,0,0,0,0,0,0,0,0,0,0,0.61885,-0.44417
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31367
