1,1,-1,-1,-0.27015,-0.37927,-0.97952,1,-0.97952,-0.37927,0.27015,-0.89443,-0.88683,0.74576,0.37529
0,-1,0.15385,0.25,0.89443,1,0.95866,-1,0.95866,0.29612,-0.14573,1,1,-0.89039,-0.46711
0,0,-1,-0.25,-1,-0.37927,-0.23935,0.25,-0.89443,-1,0.89443,-0.89443,-0.91734,0.95515,0.55494
0,0,0,1,0.89443,0.37927,1,-0.25,0.23935,0.29612,-0.4464,0.22361,0.13761,-1,-0.89443
0,0,0,0,-0.27015,-1,-0.23935,0.25,-1,-0.37927,0.43155,-0.25,-0.11803,0.95515,0.97453
0,0,0,0,0,0.37927,0.95866,-0.25,0.23935,0.37927,-1,0.22361,0.13879,-0.89039,-0.98935
0,0,0,0,0,0,-0.97952,1,-0.89443,-0.29612,0.43155,-0.22361,-0.15385,0.74576,0.99573
0,0,0,0,0,0,0,-1,0.95866,1,-0.4464,0.25,0.13879,-0.74576,-1
0,0,0,0,0,0,0,0,-0.97952,-0.29612,0.89443,-0.22361,-0.11803,0.89039,0.99573
0,0,0,0,0,0,0,0,0,0.37927,-0.14573,0.89443,0.13761,-0.95515,-0.98935
0,0,0,0,0,0,0,0,0,0,0.27015,-1,-0.91734,1,0.97453
0,0,0,0,0,0,0,0,0,0,0,0.89443,1,-0.95515,-0.89443
0,0,0,0,0,0,0,0,0,0,0,0,-0.88683,0.89039,0.55494
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.74576,-0.46711
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37529
