1,-1,-0.99992,1,0.9997,-0.9997,-0.9997,1,0.9997,-0.9997,-0.9988,0.9988,0.9997,-0.9997,-0.99631,1,0.99518,-0.9997,-0.99812,0.99518,0.9997,-0.9988,-0.99248,0.99518,0.99932,-0.9997,-0.99631,0.98918,0.98918,-0.99518,-0.9988,1,0.9988,-0.99518,-0.98918,0.98079,0.97832,-0.98528,-0.9909,0.99518,0.99812,-0.9997,-0.99992,0.9988,0.99631,-0.99248,-0.9873,0.98079,0.97294,-0.96378,-0.95331,0.95694,0.96378,-0.97003,-0.9757,0.98079,0.98528,-0.98918,-0.99248,0.99518,0.99729,-0.9988,-0.9997,1,0.9997,-0.9988,-0.99729,0.99518,0.99248,-0.98918,-0.98528,0.98079,0.9757,-0.97003,-0.96378,0.95694,0.94953,-0.94154,-0.93299,0.92388,0.91421,-0.90399,-0.89322,0.88192,0.87009,-0.87009,-0.87607,0.88192,0.88764,-0.89322,-0.89867,0.90399,0.90917,-0.91421,-0.91911,0.92388,0.92851,-0.93299,-0.93734,0.94154,0.94561,-0.94953,-0.95331,0.95694,0.96043,-0.96378,-0.96698,0.97003,0.97294,-0.9757,-0.97832,0.98079,0.98311,-0.98528,-0.9873,0.98918,0.9909,-0.99248,-0.99391,0.99518,0.99631,-0.99729,-0.99812,0.9988,0.99932,-0.9997,-0.99992,1,0.99992,-0.9997,-0.99932,0.9988,0.99812,-0.99729,-0.99631,0.99518,0.99391,-0.99248,-0.9909,0.98918,0.9873,-0.98528,-0.98311,0.98079,0.97832,-0.9757,-0.97294,0.97003,0.96698,-0.96378,-0.96043,0.95694,0.95331,-0.94953,-0.94561,0.94154,0.93734,-0.93299,-0.92851,0.92388,0.91911,-0.91421,-0.90917,0.90399,0.89867,-0.89322,-0.88764,0.88192,0.87607,-0.87009,-0.86397,0.85773,0.85136,-0.84485,-0.83822,0.83147,0.82459,-0.81758,-0.81046,0.80321,0.79584,-0.78835,-0.78074,0.77301,0.76517,-0.75721,-0.74914,0.74095,0.73265,-0.72425,-0.71573,0.70711,0.69838,-0.68954,-0.6806,0.67156,0.66242,-0.65317,-0.64383,0.63439,0.62486,-0.61523,-0.60551,0.5957,0.5858,-0.57581,-0.56573,0.55557,0.54532,-0.535,-0.52459,0.5141,0.50354,-0.4929,-0.48218,0.4714,0.46054,-0.44961,-0.43862,0.42756,0.41643,-0.40524,-0.39399,0.38268,0.37132,-0.3599,-0.34842,0.33689,0.32531,-0.31368,-0.30201,0.29028,0.27852,-0.26671,-0.25487,0.24298,0.23106,-0.2191,-0.20711,0.19509,0.18304,-0.17096,-0.15886,0.14673,0.13458,-0.12241,-0.11022,0.098017,0.085797,-0.073565,-0.061321,0.049068,0.036807,-0.024541,-0.012272
0,1,1,-1,-0.99992,1,0.99992,-1,-0.99932,0.9988,0.99992,-1,-0.99729,0.99729,0.99729,-1,-0.99631,0.99729,0.9988,-0.9988,-0.99729,0.99248,0.99631,-1,-0.99391,0.99729,0.99729,-0.99518,-0.99631,0.99729,0.98918,-1,-0.98918,0.99248,0.99992,-0.98918,-0.98528,0.9988,0.99729,-0.98079,-0.98311,0.99729,0.99932,-0.98918,-0.96698,0.98079,0.99518,-1,-0.99518,0.98079,0.95694,-0.97003,-0.9873,0.99729,0.99992,-0.99518,-0.98311,0.96378,0.93734,-0.95694,-0.9757,0.98918,0.99729,-1,-0.99729,0.98918,0.9757,-0.95694,-0.93299,0.91421,0.93734,-0.95694,-0.97294,0.98528,0.99391,-0.9988,-0.99992,0.99729,0.9909,-0.98079,-0.96698,0.94953,0.92851,-0.90399,-0.87607,0.88192,0.90399,-0.92388,-0.94154,0.95694,0.97003,-0.98079,-0.98918,0.99518,0.9988,-1,-0.9988,0.99518,0.98918,-0.98079,-0.97003,0.95694,0.94154,-0.92388,-0.90399,0.88192,0.85773,-0.83147,-0.80321,0.78835,0.81046,-0.83147,-0.85136,0.87009,0.88764,-0.90399,-0.91911,0.93299,0.94561,-0.95694,-0.96698,0.9757,0.98311,-0.98918,-0.99391,0.99729,0.99932,-1,-0.99932,0.99729,0.99391,-0.98918,-0.98311,0.9757,0.96698,-0.95694,-0.94561,0.93299,0.91911,-0.90399,-0.88764,0.87009,0.85136,-0.83147,-0.81046,0.78835,0.76517,-0.74095,-0.71573,0.68954,0.66242,-0.63439,-0.60551,0.5957,0.61523,-0.63439,-0.65317,0.67156,0.68954,-0.70711,-0.72425,0.74095,0.75721,-0.77301,-0.78835,0.80321,0.81758,-0.83147,-0.84485,0.85773,0.87009,-0.88192,-0.89322,0.90399,0.91421,-0.92388,-0.93299,0.94154,0.94953,-0.95694,-0.96378,0.97003,0.9757,-0.98079,-0.98528,0.98918,0.99248,-0.99518,-0.99729,0.9988,0.9997,-1,-0.9997,0.9988,0.99729,-0.99518,-0.99248,0.98918,0.98528,-0.98079,-0.9757,0.97003,0.96378,-0.95694,-0.94953,0.94154,0.93299,-0.92388,-0.91421,0.90399,0.89322,-0.88192,-0.87009,0.85773,0.84485,-0.83147,-0.81758,0.80321,0.78835,-0.77301,-0.75721,0.74095,0.72425,-0.70711,-0.68954,0.67156,0.65317,-0.63439,-0.61523,0.5957,0.57581,-0.55557,-0.535,0.5141,0.4929,-0.4714,-0.44961,0.42756,0.40524,-0.38268,-0.3599,0.33689,0.31368,-0.29028,-0.26671,0.24298,0.2191,-0.19509,-0.17096,0.14673,0.12241,-0.098017,-0.073565,0.049068,0.024541
0,0,-0.99992,1,1,-0.9997,-0.99932,1,0.99992,-1,-0.9997,0.9988,0.99932,-0.9988,-0.99812,1,0.99729,-0.99518,-0.99729,1,0.99248,-0.9997,-0.9988,0.99518,0.99248,-0.99248,-0.99518,0.9988,0.9997,-0.99248,-0.9909,1,0.9873,-0.99729,-0.99248,0.99518,0.9909,-0.99729,-0.98079,1,0.98079,-0.99248,-0.99812,0.97003,0.99248,-0.9988,-0.9757,0.98079,0.99932,-0.99248,-0.96043,0.98079,0.9988,-0.99518,-0.97003,0.95694,0.9873,-0.9997,-0.99391,0.97003,0.93299,-0.97003,-0.99248,1,0.99248,-0.97003,-0.93299,0.94154,0.97294,-0.99248,-0.99992,0.99518,0.97832,-0.94953,-0.90917,0.92388,0.95694,-0.98079,-0.99518,1,0.99518,-0.98079,-0.95694,0.92388,0.88192,-0.89322,-0.92851,0.95694,0.97832,-0.99248,-0.99932,0.9988,0.9909,-0.9757,-0.95331,0.92388,0.88764,-0.84485,-0.84485,0.88192,0.91421,-0.94154,-0.96378,0.98079,0.99248,-0.9988,-0.9997,0.99518,0.98528,-0.97003,-0.94953,0.92388,0.89322,-0.85773,-0.81758,0.77301,0.78074,-0.81758,-0.85136,0.88192,0.90917,-0.93299,-0.95331,0.97003,0.98311,-0.99248,-0.99812,1,0.99812,-0.99248,-0.98311,0.97003,0.95331,-0.93299,-0.90917,0.88192,0.85136,-0.81758,-0.78074,0.74095,0.69838,-0.65317,-0.67156,0.70711,0.74095,-0.77301,-0.80321,0.83147,0.85773,-0.88192,-0.90399,0.92388,0.94154,-0.95694,-0.97003,0.98079,0.98918,-0.99518,-0.9988,1,0.9988,-0.99518,-0.98918,0.98079,0.97003,-0.95694,-0.94154,0.92388,0.90399,-0.88192,-0.85773,0.83147,0.80321,-0.77301,-0.74095,0.70711,0.67156,-0.63439,-0.5957,0.55557,0.5141,-0.4714,-0.43862,0.4714,0.50354,-0.535,-0.56573,0.5957,0.62486,-0.65317,-0.6806,0.70711,0.73265,-0.75721,-0.78074,0.80321,0.82459,-0.84485,-0.86397,0.88192,0.89867,-0.91421,-0.92851,0.94154,0.95331,-0.96378,-0.97294,0.98079,0.9873,-0.99248,-0.99631,0.9988,0.99992,-0.9997,-0.99812,0.99518,0.9909,-0.98528,-0.97832,0.97003,0.96043,-0.94953,-0.93734,0.92388,0.90917,-0.89322,-0.87607,0.85773,0.83822,-0.81758,-0.79584,0.77301,0.74914,-0.72425,-0.69838,0.67156,0.64383,-0.61523,-0.5858,0.55557,0.52459,-0.4929,-0.46054,0.42756,0.39399,-0.3599,-0.32531,0.29028,0.25487,-0.2191,-0.18304,0.14673,0.11022,-0.073565,-0.036807
0,0,0,-1,-0.99992,0.9997,1,-1,-0.9988,0.9988,0.99812,-0.9988,-0.99992,1,0.9988,-1,-0.99812,0.9988,0.99932,-0.9988,-0.99631,0.99729,0.99992,-0.99518,-0.9988,0.98918,0.99812,-1,-0.99932,0.9988,0.99932,-1,-0.99812,0.98918,0.98528,-0.9988,-0.99518,0.98079,0.99992,-0.98079,-0.99729,0.98528,0.99631,-0.98079,-0.9988,0.96378,0.99932,-0.98079,-0.98528,0.9988,0.96378,-0.98918,-0.99812,0.96378,0.98079,-1,-0.98079,0.94953,0.9909,-0.9988,-0.97294,0.94154,0.98528,-1,-0.98528,0.94154,0.95331,-0.98918,-0.99992,0.98528,0.94561,-0.92388,-0.97003,0.99518,0.9988,-0.98079,-0.94154,0.89322,0.94561,-0.98079,-0.99812,0.99729,0.97832,-0.94154,-0.88764,0.90399,0.94953,-0.98079,-0.99729,0.9988,0.98528,-0.95694,-0.91421,0.85773,0.87607,-0.92388,-0.96043,0.98528,0.99812,-0.9988,-0.9873,0.96378,0.92851,-0.88192,-0.82459,0.83147,0.88192,-0.92388,-0.95694,0.98079,0.99518,-1,-0.99518,0.98079,0.95694,-0.92388,-0.88192,0.83147,0.77301,-0.77301,-0.82459,0.87009,0.90917,-0.94154,-0.96698,0.98528,0.99631,-1,-0.99631,0.98528,0.96698,-0.94154,-0.90917,0.87009,0.82459,-0.77301,-0.71573,0.67156,0.72425,-0.77301,-0.81758,0.85773,0.89322,-0.92388,-0.94953,0.97003,0.98528,-0.99518,-0.9997,0.9988,0.99248,-0.98079,-0.96378,0.94154,0.91421,-0.88192,-0.84485,0.80321,0.75721,-0.70711,-0.65317,0.5957,0.54532,-0.5957,-0.64383,0.68954,0.73265,-0.77301,-0.81046,0.84485,0.87607,-0.90399,-0.92851,0.94953,0.96698,-0.98079,-0.9909,0.99729,0.99992,-0.9988,-0.99391,0.98528,0.97294,-0.95694,-0.93734,0.91421,0.88764,-0.85773,-0.82459,0.78835,0.74914,-0.70711,-0.66242,0.61523,0.56573,-0.5141,-0.46054,0.40524,0.34842,-0.38268,-0.42756,0.4714,0.5141,-0.55557,-0.5957,0.63439,0.67156,-0.70711,-0.74095,0.77301,0.80321,-0.83147,-0.85773,0.88192,0.90399,-0.92388,-0.94154,0.95694,0.97003,-0.98079,-0.98918,0.99518,0.9988,-1,-0.9988,0.99518,0.98918,-0.98079,-0.97003,0.95694,0.94154,-0.92388,-0.90399,0.88192,0.85773,-0.83147,-0.80321,0.77301,0.74095,-0.70711,-0.67156,0.63439,0.5957,-0.55557,-0.5141,0.4714,0.42756,-0.38268,-0.33689,0.29028,0.24298,-0.19509,-0.14673,0.098017,0.049068
0,0,0,0,0.9997,-1,-0.99932,1,1,-0.9997,-0.99932,1,0.99812,-0.9988,-0.99932,1,0.9988,-1,-0.99631,0.99518,0.99932,-0.99518,-0.9997,1,0.9997,-0.99518,-0.99391,0.9988,0.99518,-0.98918,-0.99812,1,0.99932,-0.9988,-0.99932,1,0.99812,-0.98918,-0.9757,0.99518,0.9988,-0.9757,-0.99391,0.99518,0.9757,-0.9997,-0.96043,1,0.95694,-0.9997,-0.96698,0.99518,0.98528,-0.9757,-0.99932,0.95694,0.98918,-0.99518,-0.94154,0.98918,0.99631,-0.94953,-0.9757,1,0.9757,-0.93299,-0.9873,0.9988,0.96698,-0.92388,-0.98079,1,0.98079,-0.92388,-0.94561,0.98918,0.99932,-0.9757,-0.91911,0.92388,0.9757,-0.9988,-0.99248,0.95694,0.89322,-0.91421,-0.96698,0.99518,0.99812,-0.9757,-0.92851,0.85773,0.90399,-0.95694,-0.98918,1,0.98918,-0.95694,-0.90399,0.83147,0.87607,-0.93299,-0.97294,0.99518,0.99932,-0.98528,-0.95331,0.90399,0.83822,-0.80321,-0.87009,0.92388,0.96378,-0.98918,-0.9997,0.99518,0.9757,-0.94154,-0.89322,0.83147,0.75721,-0.78835,-0.85136,0.90399,0.94561,-0.9757,-0.99391,1,0.99391,-0.9757,-0.94561,0.90399,0.85136,-0.78835,-0.71573,0.70711,0.77301,-0.83147,-0.88192,0.92388,0.95694,-0.98079,-0.99518,1,0.99518,-0.98079,-0.95694,0.92388,0.88192,-0.83147,-0.77301,0.70711,0.63439,-0.61523,-0.6806,0.74095,0.79584,-0.84485,-0.88764,0.92388,0.95331,-0.9757,-0.9909,0.9988,0.99932,-0.99248,-0.97832,0.95694,0.92851,-0.89322,-0.85136,0.80321,0.74914,-0.68954,-0.62486,0.55557,0.48218,-0.5141,-0.57581,0.63439,0.68954,-0.74095,-0.78835,0.83147,0.87009,-0.90399,-0.93299,0.95694,0.9757,-0.98918,-0.99729,1,0.99729,-0.98918,-0.9757,0.95694,0.93299,-0.90399,-0.87009,0.83147,0.78835,-0.74095,-0.68954,0.63439,0.57581,-0.5141,-0.44961,0.38268,0.31368,-0.31368,-0.37132,0.42756,0.48218,-0.535,-0.5858,0.63439,0.6806,-0.72425,-0.76517,0.80321,0.83822,-0.87009,-0.89867,0.92388,0.94561,-0.96378,-0.97832,0.98918,0.99631,-0.9997,-0.99932,0.99518,0.9873,-0.9757,-0.96043,0.94154,0.91911,-0.89322,-0.86397,0.83147,0.79584,-0.75721,-0.71573,0.67156,0.62486,-0.57581,-0.52459,0.4714,0.41643,-0.3599,-0.30201,0.24298,0.18304,-0.12241,-0.061321
0,0,0,0,0,0.9997,0.99992,-1,-0.9988,0.9997,1,-0.9988,-0.9988,0.99729,0.9997,-1,-0.99932,0.9988,0.9997,-0.99518,-0.99992,1,0.99812,-0.99518,-0.99518,0.9988,0.9988,-0.99518,-0.9873,0.9997,0.9873,-1,-0.9909,0.98528,0.99518,-0.9988,-0.9997,0.9997,0.9988,-0.99518,-0.98528,0.97003,0.9909,-1,-0.9873,0.9757,0.9997,-0.98079,-0.9873,0.99518,0.97003,-0.9988,-0.96043,0.9988,0.96378,-0.99518,-0.97832,0.98079,0.99518,-0.94154,-0.99812,0.9757,0.96378,-1,-0.96378,0.96378,0.99992,-0.97003,-0.94154,0.99518,0.98918,-0.92388,-0.96698,0.9997,0.97832,-0.90399,-0.96378,0.9988,0.98528,-0.92388,-0.92851,0.98528,0.99932,-0.97003,-0.89867,0.92388,0.98079,-1,-0.98079,0.92388,0.86397,-0.94154,-0.9873,0.9997,0.97832,-0.92388,-0.83822,0.90399,0.96378,-0.99518,-0.99729,0.97003,0.91421,-0.83147,-0.86397,0.93299,0.97832,-0.9988,-0.99391,0.96378,0.90917,-0.83147,-0.80321,0.88192,0.94154,-0.98079,-0.9988,0.99518,0.97003,-0.92388,-0.85773,0.77301,0.78074,-0.85773,-0.91911,0.96378,0.9909,-1,-0.9909,0.96378,0.91911,-0.85773,-0.78074,0.68954,0.75721,-0.83147,-0.89322,0.94154,0.9757,-0.99518,-0.9997,0.98918,0.96378,-0.92388,-0.87009,0.80321,0.72425,-0.63439,-0.6806,0.75721,0.82459,-0.88192,-0.92851,0.96378,0.9873,-0.9988,-0.99812,0.98528,0.96043,-0.92388,-0.87607,0.81758,0.74914,-0.67156,-0.5858,0.55557,0.63439,-0.70711,-0.77301,0.83147,0.88192,-0.92388,-0.95694,0.98079,0.99518,-1,-0.99518,0.98079,0.95694,-0.92388,-0.88192,0.83147,0.77301,-0.70711,-0.63439,0.55557,0.4714,-0.42756,-0.50354,0.57581,0.64383,-0.70711,-0.76517,0.81758,0.86397,-0.90399,-0.93734,0.96378,0.98311,-0.99518,-0.99992,0.99729,0.9873,-0.97003,-0.94561,0.91421,0.87607,-0.83147,-0.78074,0.72425,0.66242,-0.5957,-0.52459,0.44961,0.37132,-0.29028,-0.26671,0.33689,0.40524,-0.4714,-0.535,0.5957,0.65317,-0.70711,-0.75721,0.80321,0.84485,-0.88192,-0.91421,0.94154,0.96378,-0.98079,-0.99248,0.9988,0.9997,-0.99518,-0.98528,0.97003,0.94953,-0.92388,-0.89322,0.85773,0.81758,-0.77301,-0.72425,0.67156,0.61523,-0.55557,-0.4929,0.42756,0.3599,-0.29028,-0.2191,0.14673,0.073565
0,0,0,0,0,0,-0.9997,1,0.99992,-0.9988,-0.99932,0.9988,1,-0.9997,-0.99992,1,0.9997,-0.99518,-0.99518,0.9988,0.99812,-0.99518,-0.99518,0.99518,0.9909,-1,-0.99248,0.98918,0.9909,-0.98528,-0.99248,1,0.98528,-0.9997,-0.98079,0.99518,0.99992,-0.99518,-0.9873,0.98079,0.97832,-0.98079,-0.9873,0.99518,0.99992,-0.99518,-0.97294,0.98079,0.9997,-0.98528,-0.97294,1,0.96698,-0.99248,-0.98528,0.98079,0.9909,-0.9757,-0.98918,0.98079,0.97832,-0.99248,-0.94953,1,0.94953,-0.98528,-0.9909,0.92388,0.99518,-0.98079,-0.92851,0.99518,0.98311,-0.90399,-0.98528,0.99518,0.93299,-0.94953,-0.99812,0.98079,0.89867,-0.95694,-0.9988,0.98079,0.90399,-0.93299,-0.9909,0.99518,0.94561,-0.85773,-0.94953,0.99518,0.99248,-0.94154,-0.84485,0.92388,0.98311,-0.9997,-0.97294,0.90399,0.83147,-0.92388,-0.98079,1,0.98079,-0.92388,-0.83147,0.85773,0.93734,-0.98528,-0.99992,0.98079,0.92851,-0.84485,-0.78835,0.88192,0.94953,-0.98918,-0.9997,0.98079,0.93299,-0.85773,-0.75721,0.80321,0.88764,-0.94953,-0.9873,1,0.9873,-0.94953,-0.88764,0.80321,0.69838,-0.77301,-0.85773,0.92388,0.97003,-0.99518,-0.9988,0.98079,0.94154,-0.88192,-0.80321,0.70711,0.66242,-0.75721,-0.83822,0.90399,0.95331,-0.98528,-0.99932,0.99518,0.97294,-0.93299,-0.87607,0.80321,0.71573,-0.61523,-0.61523,0.70711,0.78835,-0.85773,-0.91421,0.95694,0.98528,-0.9988,-0.99729,0.98079,0.94953,-0.90399,-0.84485,0.77301,0.68954,-0.5957,-0.4929,0.55557,0.64383,-0.72425,-0.79584,0.85773,0.90917,-0.94953,-0.97832,0.99518,0.99992,-0.99248,-0.97294,0.94154,0.89867,-0.84485,-0.78074,0.70711,0.62486,-0.535,-0.43862,0.38268,0.4714,-0.55557,-0.63439,0.70711,0.77301,-0.83147,-0.88192,0.92388,0.95694,-0.98079,-0.99518,1,0.99518,-0.98079,-0.95694,0.92388,0.88192,-0.83147,-0.77301,0.70711,0.63439,-0.55557,-0.4714,0.38268,0.29028,-0.2191,-0.30201,0.38268,0.46054,-0.535,-0.60551,0.67156,0.73265,-0.78835,-0.83822,0.88192,0.91911,-0.94953,-0.97294,0.98918,0.99812,-0.9997,-0.99391,0.98079,0.96043,-0.93299,-0.89867,0.85773,0.81046,-0.75721,-0.69838,0.63439,0.56573,-0.4929,-0.41643,0.33689,0.25487,-0.17096,-0.085797
0,0,0,0,0,0,0,-1,-0.99932,1,0.99812,-1,-0.9988,0.9997,1,-1,-0.99992,0.99729,0.99992,-1,-0.99391,0.99729,0.9909,-1,-0.99812,0.9988,0.99932,-0.98918,-0.99729,1,0.9997,-1,-0.99729,0.98079,0.99812,-0.98918,-0.9988,0.9757,0.99391,-1,-0.99631,0.98918,0.98311,-0.98079,-0.98311,0.98918,0.99631,-1,-0.99391,0.97003,0.9757,-0.9988,-0.98918,0.95694,0.99812,-0.98079,-0.9757,0.99729,0.94561,-1,-0.93734,0.9997,0.93299,-1,-0.93299,0.99729,0.96043,-0.98079,-0.98918,0.93299,0.99932,-0.95694,-0.96378,0.9988,0.93299,-0.97003,-0.99812,0.93299,0.95694,-1,-0.95694,0.91421,0.9909,-0.98918,-0.90917,0.94154,0.99729,-0.98079,-0.89322,0.93299,0.99391,-0.98918,-0.91911,0.88192,0.97003,-1,-0.97003,0.88192,0.88764,-0.97003,-0.99992,0.9757,0.89867,-0.83147,-0.93299,0.98918,0.99729,-0.95694,-0.87009,0.81758,0.91911,-0.98079,-0.99992,0.9757,0.90917,-0.80321,-0.83147,0.92388,0.98079,-1,-0.98079,0.92388,0.83147,-0.74095,-0.85136,0.93299,0.98311,-1,-0.98311,0.93299,0.85136,-0.74095,-0.75721,0.85773,0.93299,-0.98079,-0.9997,0.98918,0.94953,-0.88192,-0.78835,0.67156,0.73265,-0.83147,-0.90917,0.96378,0.99391,-0.9988,-0.97832,0.93299,0.86397,-0.77301,-0.66242,0.63439,0.74095,-0.83147,-0.90399,0.95694,0.98918,-1,-0.98918,0.95694,0.90399,-0.83147,-0.74095,0.63439,0.52459,-0.63439,-0.73265,0.81758,0.88764,-0.94154,-0.97832,0.99729,0.99812,-0.98079,-0.94561,0.89322,0.82459,-0.74095,-0.64383,0.535,0.44961,-0.55557,-0.65317,0.74095,0.81758,-0.88192,-0.93299,0.97003,0.99248,-1,-0.99248,0.97003,0.93299,-0.88192,-0.81758,0.74095,0.65317,-0.55557,-0.44961,0.33689,0.41643,-0.5141,-0.60551,0.68954,0.76517,-0.83147,-0.88764,0.93299,0.96698,-0.98918,-0.99932,0.99729,0.98311,-0.95694,-0.91911,0.87009,0.81046,-0.74095,-0.66242,0.57581,0.48218,-0.38268,-0.27852,0.19509,0.29028,-0.38268,-0.4714,0.55557,0.63439,-0.70711,-0.77301,0.83147,0.88192,-0.92388,-0.95694,0.98079,0.99518,-1,-0.99518,0.98079,0.95694,-0.92388,-0.88192,0.83147,0.77301,-0.70711,-0.63439,0.55557,0.4714,-0.38268,-0.29028,0.19509,0.098017
0,0,0,0,0,0,0,0,0.9997,-0.9988,-0.9997,0.9988,0.99812,-0.99729,-0.99992,1,1,-0.9997,-0.99391,0.9988,0.99518,-0.9997,-0.99391,0.99518,0.99992,-0.99518,-0.9909,0.99518,0.99992,-0.98528,-0.99729,1,0.9997,-1,-0.99729,0.98079,0.99631,-0.99248,-0.99518,0.98079,0.99932,-0.99518,-0.97832,0.97003,0.98079,-0.98528,-0.98528,0.98079,0.97003,-0.95694,-0.97832,0.99518,0.99932,-0.98079,-0.95694,0.99518,0.99248,-0.94154,-0.99631,0.98079,0.97003,-0.99729,-0.93734,1,0.92851,-0.9997,-0.92388,1,0.92388,-0.99729,-0.95331,0.98079,0.98528,-0.93299,-0.99992,0.94154,0.97003,-0.99518,-0.90399,0.98079,0.9909,-0.89322,-0.9757,0.99518,0.91421,-0.94953,-0.99992,0.95694,0.88192,-0.98079,-0.99518,0.92388,0.89867,-0.98528,-0.99391,0.92388,0.87009,-0.97003,-0.9997,0.95694,0.84485,-0.91421,-0.9873,0.99518,0.93734,-0.81758,-0.90399,0.98079,0.9988,-0.95694,-0.85773,0.83147,0.93734,-0.99248,-0.99391,0.94154,0.83822,-0.80321,-0.91421,0.98079,0.9997,-0.97003,-0.89322,0.77301,0.81046,-0.91421,-0.97832,1,0.97832,-0.91421,-0.81046,0.70711,0.83147,-0.92388,-0.98079,1,0.98079,-0.92388,-0.83147,0.70711,0.73265,-0.84485,-0.92851,0.98079,0.99992,-0.98528,-0.93734,0.85773,0.74914,-0.61523,-0.72425,0.83147,0.91421,-0.97003,-0.99729,0.99518,0.96378,-0.90399,-0.81758,0.70711,0.57581,-0.65317,-0.76517,0.85773,0.92851,-0.9757,-0.99812,0.99518,0.96698,-0.91421,-0.83822,0.74095,0.62486,-0.4929,-0.5957,0.70711,0.80321,-0.88192,-0.94154,0.98079,0.9988,-0.99518,-0.97003,0.92388,0.85773,-0.77301,-0.67156,0.55557,0.42756,-0.4929,-0.60551,0.70711,0.79584,-0.87009,-0.92851,0.97003,0.99391,-0.9997,-0.9873,0.95694,0.90917,-0.84485,-0.76517,0.67156,0.56573,-0.44961,-0.32531,0.38268,0.4929,-0.5957,-0.68954,0.77301,0.84485,-0.90399,-0.94953,0.98079,0.99729,-0.9988,-0.98528,0.95694,0.91421,-0.85773,-0.78835,0.70711,0.61523,-0.5141,-0.40524,0.29028,0.17096,-0.26671,-0.37132,0.4714,0.56573,-0.65317,-0.73265,0.80321,0.86397,-0.91421,-0.95331,0.98079,0.99631,-0.9997,-0.9909,0.97003,0.93734,-0.89322,-0.83822,0.77301,0.69838,-0.61523,-0.52459,0.42756,0.32531,-0.2191,-0.11022
0,0,0,0,0,0,0,0,0,0.9997,0.99992,-0.9988,-0.99992,0.9988,0.9997,-1,-0.99992,0.9997,1,-0.99518,-0.9988,0.99248,0.99729,-0.99518,-0.99631,0.98918,0.9997,-0.9988,-0.9988,0.9997,0.98528,-1,-0.99248,0.98079,0.97832,-0.98079,-0.99248,1,0.98528,-0.99518,-0.9873,0.9988,0.97294,-0.98918,-0.9997,0.99729,0.98918,-0.98079,-0.9757,0.9757,0.98079,-0.98918,-0.99729,0.9997,0.98918,-0.95694,-0.97294,0.9988,0.9873,-0.94154,-0.99518,0.98528,0.95331,-1,-0.94561,0.99248,0.97003,-0.98079,-0.97832,0.9757,0.9757,-0.98079,-0.96043,0.99248,0.92388,-1,-0.92388,0.98528,0.97832,-0.92388,-0.9997,0.94154,0.95331,-0.9988,-0.91911,0.95694,0.9988,-0.92388,-0.93734,0.9997,0.95331,-0.88192,-0.98528,0.98918,0.89322,-0.92388,-0.99631,0.9757,0.86397,-0.92388,-0.99518,0.98079,0.88192,-0.88192,-0.97832,0.99729,0.93734,-0.80321,-0.91421,0.98918,0.99248,-0.92388,-0.78835,0.89322,0.97832,-0.9988,-0.95331,0.84485,0.80321,-0.92388,-0.98918,0.99518,0.94154,-0.83147,-0.76517,0.89322,0.97294,-1,-0.97294,0.89322,0.76517,-0.77301,-0.89322,0.97003,0.9997,-0.98079,-0.91421,0.80321,0.66242,-0.80321,-0.90917,0.9757,0.99992,-0.98079,-0.91911,0.81758,0.6806,-0.70711,-0.83147,0.92388,0.98079,-1,-0.98079,0.92388,0.83147,-0.70711,-0.5858,0.72425,0.83822,-0.92388,-0.97832,0.9997,0.9873,-0.94154,-0.86397,0.75721,0.62486,-0.55557,-0.68954,0.80321,0.89322,-0.95694,-0.99248,0.9988,0.9757,-0.92388,-0.84485,0.74095,0.61523,-0.4714,-0.56573,0.68954,0.79584,-0.88192,-0.94561,0.98528,0.99992,-0.98918,-0.95331,0.89322,0.81046,-0.70711,-0.5858,0.44961,0.42756,-0.55557,-0.67156,0.77301,0.85773,-0.92388,-0.97003,0.99518,0.9988,-0.98079,-0.94154,0.88192,0.80321,-0.70711,-0.5957,0.4714,0.33689,-0.33689,-0.46054,0.57581,0.6806,-0.77301,-0.85136,0.91421,0.96043,-0.98918,-0.99992,0.99248,0.96698,-0.92388,-0.86397,0.78835,0.69838,-0.5957,-0.48218,0.3599,0.23106,-0.19509,-0.31368,0.42756,0.535,-0.63439,-0.72425,0.80321,0.87009,-0.92388,-0.96378,0.98918,0.9997,-0.99518,-0.9757,0.94154,0.89322,-0.83147,-0.75721,0.67156,0.57581,-0.4714,-0.3599,0.24298,0.12241
