-1,1,-0.31628,0.11111,0.46248,1,-0.24049,-0.11111,-0.13477,-0.46014,0.18392,-0.035136,-0.017691,0.054447,0.01678,0.012346,-0.051468,-0.11414,0.028168,-0.051386,0.17856,-0.4487,0.13206,-0.11111,0.097867,-0.31513,-0.11998,0.026695,-0.023465,-0.083374,0.03126,-0.012346,0.03126,-0.083374,0.023465,-0.014974,0.064221,0.16482,0.049906,-0.051126,0.055716,0.18605,0.072954,0.020436,0.0089889,0.03634,0.016349,0.003904,0.00098603,-0.0031977,-0.0010384,-0.0019523,-0.010161,-0.025345,0.0073979,0.0060068,-0.0071787,-0.024432,0.0097386,0.0018508,0.00088059,0.0027078,0.00083382
0,-1,1,-1,-1,-0.11727,0.049631,0.11111,0.24025,1,-0.46248,0.11111,0.17019,-0.52826,-0.16413,-0.11111,0.45497,1,-0.24446,0.11111,-0.27043,0.52645,-0.10336,0.013029,-0.013385,0.044429,0.019391,-0.0054568,0.022785,0.081579,-0.030809,0.012346,-0.030809,0.081579,-0.022785,0.026695,-0.11998,-0.31513,-0.097867,0.11111,-0.13206,-0.4487,-0.17856,-0.051386,-0.028168,-0.11414,-0.051468,-0.012346,-0.009359,0.030359,0.0098613,0.018896,0.098518,0.24596,-0.071871,-0.058633,0.070393,0.23981,-0.095671,-0.018211,-0.0087995,-0.027063,-0.0083352
0,0,-0.31628,1,0.11951,1,-1,-1,-0.37707,-0.11727,0.049942,-0.035136,-0.31162,0.9761,0.30589,0.11111,-0.43875,-0.94674,0.22694,-0.013279,0.040006,-0.12004,0.043444,-0.11111,0.27233,-1,-0.42167,0.11111,-0.20432,-0.73223,0.27678,-0.11111,0.27678,-0.73223,0.20432,-0.041897,0.14209,0.31388,0.077445,-0.013029,0.01286,0.041717,0.01591,0.0054065,0.0086648,0.035364,0.016055,0.003904,0.01678,-0.054447,-0.017691,-0.034625,-0.18088,-0.45206,0.13225,0.10846,-0.13087,-0.44634,0.17824,0.033988,0.016706,0.051389,0.01583
0,0,0,-0.11111,-1,-1,0.11518,1,1,1,-0.53295,0.31623,0.31623,-1,-0.31623,-0.012346,0.031927,0.050463,-0.008105,0.11111,-0.40174,1,-0.28354,0.11111,-0.038725,0.10544,0.043642,-0.012798,0.19707,0.71291,-0.2719,0.11111,-0.2719,0.71291,-0.19707,0.11111,-0.42167,-1,-0.27233,0.11111,-0.092441,-0.37397,-0.16899,-0.059217,-0.078336,-0.31935,-0.14482,-0.035136,-0.016657,0.054061,0.017571,0.035136,0.18392,0.46014,-0.13477,-0.11111,0.13477,0.46014,-0.18392,-0.035136,-0.017571,-0.054061,-0.016657
0,0,0,0,0.46248,0.11727,-1,-1,-0.11518,-0.46014,1,-1,-0.38537,0.9761,0.35857,0.11111,-0.13083,-0.0062973,0.0034791,-0.051386,0.083928,-0.089499,0.012549,-0.013029,0.1388,-0.66741,-0.33343,0.11111,-0.24477,-0.76099,0.27092,-0.11111,0.27092,-0.70906,0.19563,-0.012798,0.043642,0.096556,0.029367,-0.051126,0.10336,0.52645,0.27043,0.11111,0.24446,1,0.45497,0.11111,0.082732,-0.26597,-0.085583,-0.040858,-0.15533,-0.39698,0.11906,0.10846,-0.14367,-0.49944,0.20272,0.039841,0.025229,0.07782,0.024035
0,0,0,0,0,-1,0.049631,1,1,0.46014,-0.11951,0.31623,0.96787,-0.52826,-0.6822,-1,1,0.050463,-0.096456,0.46248,-0.48072,0.010631,-0.018443,0.11111,-0.062113,0.097765,0.018326,-0.0054568,0.177,0.65912,-0.2582,0.11111,-0.2582,0.76099,-0.24477,0.11111,-0.33343,-0.66741,-0.1388,0.051126,-0.032576,-0.090662,-0.040006,-0.013279,-0.074875,-0.30885,-0.14163,-0.035136,-0.16413,0.52826,0.17019,0.10754,0.44467,0.95711,-0.22836,-0.058633,0.19588,0.76098,-0.33624,-0.0758,-0.093967,-0.29123,-0.090352
0,0,0,0,0,0,-0.24049,-0.11111,-0.37707,-1,1,-0.31623,-1,0.054447,0.98398,1,-0.93247,-0.94674,1,-1,0.45342,-0.089499,0.40517,-1,0.24737,-0.011323,-0.020975,0.026695,-0.31905,-1,0.31357,-0.012346,0.034016,-0.10859,0.034681,-0.041897,0.15635,0.36065,0.093165,-0.11111,0.28354,1,0.40174,0.11111,0.075559,0.31094,0.14227,0.035136,0.1639,-0.52769,-0.17006,-0.11111,-0.46248,-1,0.24025,0.0060068,-0.24049,-0.99444,0.45791,0.10933,0.16257,0.50432,0.1566
0,0,0,0,0,0,0,0.11111,0.24025,0.11727,-0.53295,1,0.96787,-0.054447,-1,-0.11111,0.049495,1,-0.96212,0.11951,-0.13283,1,-0.6104,0.11727,-0.045723,0.097765,0.37232,-0.24025,0.068121,0.11124,-0.035165,0.012346,-0.31357,1,-0.31905,0.026695,-0.018326,-0.03955,-0.0092889,0.013029,-0.10183,-0.40602,-0.17962,-0.059217,-0.22694,-0.94674,-0.43875,-0.11111,-0.14701,0.47372,0.15281,0.10754,0.45215,0.98386,-0.23845,-0.0060068,0.24025,1,-0.46248,-0.11111,-0.17006,-0.52769,-0.1639
0,0,0,0,0,0,0,0,-0.13477,-1,0.049942,-0.31623,-0.38537,0.52826,0.98398,0.11111,-0.0061799,-0.11414,0.051509,-1,1,-0.12004,0.10481,-1,1,-0.66741,-0.050293,0.049111,-0.29082,-1,0.34012,-0.11111,0.088023,-0.11124,0.035193,-0.014974,0.020975,0.097765,0.062113,-0.11111,0.012549,0.045733,0.018813,0.0054065,0.066672,0.2838,0.13397,0.035136,0.29846,-0.95184,-0.3037,-0.040858,-0.22166,-0.54817,0.15431,0.058633,-0.23069,-0.96866,0.45075,0.10933,0.17731,0.5505,0.17108
0,0,0,0,0,0,0,0,0,0.46014,-0.46248,0.035136,0.31623,-0.9761,-0.6822,-1,0.049495,0.11414,-0.0064241,0.46248,-0.086847,0.52645,-1,1,-0.099314,0.10544,1,-1,0.82312,0.65912,-0.069753,0.11111,-0.34012,1,-0.29082,0.13477,-0.18211,-0.011323,-0.015072,0.051126,-0.018443,-0.089499,-0.083928,-0.051386,-0.008105,-0.033679,-0.015547,-0.003904,-0.30589,0.9761,0.31162,0.035136,0.048659,0.080118,-0.06138,-0.10846,0.099837,0.50789,-0.26588,-0.0758,-0.24123,-0.7528,-0.23509
0,0,0,0,0,0,0,0,0,0,0.18392,-0.11111,-0.31162,1,0.35857,1,-0.93247,-1,0.051509,-0.46248,0.010338,-0.4487,0.092741,-0.11727,0.71127,-1,-0.11592,0.11518,-0.8188,-0.76099,0.61707,-1,0.61707,-0.10859,0.090253,-0.24025,0.37232,0.097765,0.14274,-0.46014,0.15775,0.010631,0.02227,0.020436,0.007381,0.050463,0.031927,0.012346,0.28944,-0.92391,-0.29506,-0.034625,-0.049942,-0.025485,0.049111,0.11111,-0.049111,-0.028376,0.071642,0.039841,0.30481,0.95428,0.29892
0,0,0,0,0,0,0,0,0,0,0,0.035136,0.17019,-0.9761,-0.31623,-0.11111,1,0.94674,-0.96212,1,-0.086847,0.4487,-0.010991,1,-0.09855,0.044429,0.63273,-1,0.81569,0.71291,-0.58889,1,-0.58889,0.76099,-0.82312,0.37707,-0.29298,-0.03955,-0.24737,1,-0.40517,-0.089499,-0.20843,-0.18392,-0.024946,-0.0062973,-0.004555,-0.003904,-0.30046,0.94939,0.29997,0.018896,0.046307,0.049061,-0.046193,-0.10846,0.049631,0.030947,-0.048659,-0.035136,-0.31162,-0.9761,-0.30589
0,0,0,0,0,0,0,0,0,0,0,0,-0.017691,0.52826,0.30589,0.012346,-0.13083,-0.050463,1,-0.11951,1,-0.52645,0.092741,-1,0.011439,-0.31513,-0.097561,0.049111,-0.76404,-0.73223,0.83982,-1,0.58482,-0.70906,0.8188,-1,1,0.36065,0.33807,-0.11727,0.035981,0.045733,0.48072,0.46248,0.096456,0.050463,0.047147,0.035136,0.31623,-1,-0.31623,-0.0019523,-0.039855,-0.1138,0.033045,0.058633,-0.044676,-0.074397,0.045153,0.033988,0.31213,0.97794,0.30655
