-1,1,0.94362,-0.96078,-0.95769,0.95043,-0.98196,-0.96078,-0.98196,-0.95043,-0.84814,0.67255,0.51505,0.37192,0.18943
0,-1,-1,1,1,-1,0.82563,0.96078,0.82563,0.74209,0.95769,-0.96078,-0.87556,-0.70127,-0.37899
0,0,0.94362,-1,-0.98649,0.95043,-0.96121,-1,-0.7,-1,-0.69054,0.67255,0.94362,0.92392,0.55361
0,0,0,0.96078,1,-0.95043,1,1,0.96121,0.74209,1,-0.7,-0.7,-1,-0.7
0,0,0,0,-0.95769,1,-0.96121,-1,-1,-0.95043,-0.54582,1,0.37524,0.92392,0.82423
0,0,0,0,0,-0.95043,0.82563,1,0.96121,0.95043,0.98649,-0.7,-0.83299,-0.70127,-0.92039
0,0,0,0,0,0,-0.98196,-0.96078,-0.7,-0.74209,-0.54582,0.7,1,0.37192,0.9803
0,0,0,0,0,0,0,0.96078,0.82563,1,1,-1,-0.83299,-0.37192,-1
0,0,0,0,0,0,0,0,-0.98196,-0.74209,-0.69054,0.7,0.37524,0.70127,0.9803
0,0,0,0,0,0,0,0,0,0.95043,0.95769,-0.67255,-0.7,-0.92392,-0.92039
0,0,0,0,0,0,0,0,0,0,-0.84814,0.96078,0.94362,1,0.82423
0,0,0,0,0,0,0,0,0,0,0,-0.67255,-0.87556,-0.92392,-0.7
0,0,0,0,0,0,0,0,0,0,0,0,0.51505,0.70127,0.55361
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37192,-0.37899
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18943
