-1,1,-1,1,-0.17062,-0.24281,-0.98849,-1,0.98849,0.24281,-0.17062,0.94868,0.94717,-0.87365,0.43753
0,-1,0.060636,-0.11111,0.94868,1,0.9834,1,-0.9834,-0.21733,0.13379,-1,-1,0.94752,-0.48558
0,0,-1,0.11111,-1,-0.24281,-0.10854,-0.11111,0.94868,1,-0.94868,0.94868,0.95322,-0.9761,0.53251
0,0,0,-1,0.94868,0.24281,1,0.11111,-0.10854,-0.21733,0.31364,-0.10541,-0.057524,1,-0.94868
0,0,0,0,-0.17062,-1,-0.10854,-0.11111,1,0.24281,-0.31165,0.11111,0.054093,-0.9761,0.9937
0,0,0,0,0,0.24281,0.9834,0.11111,-0.10854,-0.24281,1,-0.10541,-0.057616,0.94752,-0.99743
0,0,0,0,0,0,-0.98849,-1,0.94868,0.21733,-0.31165,0.10541,0.060636,-0.87365,0.99884
0,0,0,0,0,0,0,1,-0.9834,-1,0.31364,-0.11111,-0.057616,0.87365,-1
0,0,0,0,0,0,0,0,0.98849,0.21733,-0.94868,0.10541,0.054093,-0.94752,0.99884
0,0,0,0,0,0,0,0,0,-0.24281,0.13379,-0.94868,-0.057524,0.9761,-0.99743
0,0,0,0,0,0,0,0,0,0,-0.17062,1,0.95322,-1,0.9937
0,0,0,0,0,0,0,0,0,0,0,-0.94868,-1,0.9761,-0.94868
0,0,0,0,0,0,0,0,0,0,0,0,0.94717,-0.94752,0.53251
0,0,0,0,0,0,0,0,0,0,0,0,0,0.87365,-0.48558
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43753
