1,-1,1,-1,0.57309,-0.69775,0.97393,1,-0.97393,0.69775,-0.57309,0.7746,0.72102,-0.49647,0.2533
0,1,-0.59695,0.66667,-0.7746,1,-0.88361,-1,0.88361,-0.43426,0.52968,-1,-1,0.76759,-0.41625
0,0,1,-0.66667,1,-0.69775,0.6203,0.66667,-0.7746,1,-0.7746,0.7746,0.94329,-0.92766,0.56754
0,0,0,1,-0.7746,0.69775,-1,-0.66667,0.6203,-0.43426,0.72549,-0.5164,-0.4624,1,-0.7746
0,0,0,0,0.57309,-1,0.6203,0.66667,-1,0.69775,-0.55455,0.66667,0.29099,-0.92766,0.89455
0,0,0,0,0,0.69775,-0.88361,-0.66667,0.6203,-0.69775,1,-0.5164,-0.49676,0.76759,-0.95363
0,0,0,0,0,0,0.97393,1,-0.7746,0.43426,-0.55455,0.5164,0.59695,-0.49647,0.98599
0,0,0,0,0,0,0,-1,0.88361,-1,0.72549,-0.66667,-0.49676,0.49647,-1
0,0,0,0,0,0,0,0,-0.97393,0.43426,-0.7746,0.5164,0.29099,-0.76759,0.98599
0,0,0,0,0,0,0,0,0,-0.69775,0.52968,-0.7746,-0.4624,0.92766,-0.95363
0,0,0,0,0,0,0,0,0,0,-0.57309,1,0.94329,-1,0.89455
0,0,0,0,0,0,0,0,0,0,0,-0.7746,-1,0.92766,-0.7746
0,0,0,0,0,0,0,0,0,0,0,0,0.72102,-0.76759,0.56754
0,0,0,0,0,0,0,0,0,0,0,0,0,0.49647,-0.41625
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2533
